TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -168.76  126.12  112.61  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
  155.43   82.08 -157.07   0.0003500
TEXTURE AT STRAIN =    0.1000
   1.123   1.189   0.736  <-- length of phase ellipsoid axes
  -15.77    1.13   -8.94  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
  154.76   80.49 -158.04   0.0003500
